max_diff,max_corr,lamb2,ks
0.993139555876512,0.993139555876512,0.993139555876512,0.2612377830351496
0.9930765718411859,0.9930765718411859,0.9930765718411859,0.2612377830351496
0.9929157979832361,0.9929157979832361,0.9929157979832361,0.2612377830351496
0.9934648175151406,0.9934648175151406,0.9934648175151406,0.2612377830351496
0.9915181276107267,0.9915181276107267,0.9915181276107267,0.2612377830351496
0.9933609252146528,0.9933609252146528,0.9933609252146528,0.2612377830351496
0.9919721473973361,0.9919721473973361,0.9919721473973361,0.2612377830351496
0.992585983472479,0.992585983472479,0.992585983472479,0.2612377830351496
0.991983584422212,0.991983584422212,0.991983584422212,0.2612377830351496
0.9926445578231292,0.9926445578231292,0.9926445578231292,0.2612377830351496
0.9931354005058126,0.9931354005058126,0.9931354005058126,0.2612377830351496
0.9925115942645619,0.9925115942645619,0.9925115942645619,0.2612377830351496
0.9928617711730277,0.9928617711730277,0.9928617711730277,0.2612377830351496
0.9926042419347983,0.9926042419347983,0.9926042419347983,0.2612377830351496
0.991698595146871,0.991698595146871,0.991698595146871,0.2612377830351496
0.9938337231554327,0.9938337231554327,0.9938337231554327,0.2612377830351496
0.9919741127881975,0.9919741127881975,0.9919741127881975,0.2612377830351496
0.9930005956939835,0.9930005956939835,0.9930005956939835,0.2612377830351496
0.9923139158576052,0.9923139158576052,0.9923139158576052,0.2612377830351496
0.9924083741799662,0.9924083741799662,0.9924083741799662,0.2612377830351496
0.9928185951642374,0.9928185951642374,0.9928185951642374,0.2612377830351496
0.9920314492137696,0.9920314492137696,0.9920314492137696,0.2612377830351496
0.9921934825151025,0.9921934825151025,0.9921934825151025,0.2612377830351496
0.9932626299122229,0.9932626299122229,0.9932626299122229,0.2612377830351496
0.9925103195880676,0.9925103195880676,0.9925103195880676,0.2612377830351496
0.9926397072900934,0.9926397072900934,0.9926397072900934,0.2612377830351496
0.9921382812583,0.9921382812583,0.9921382812583,0.2612377830351496
0.9921592792486507,0.9921592792486507,0.9921592792486507,0.2612377830351496
0.9925974771861905,0.9925974771861905,0.9925974771861905,0.2612377830351496
0.9923411588252189,0.9923411588252189,0.9923411588252189,0.2612377830351496
0.9921218041280897,0.9921218041280897,0.9921218041280897,0.2612377830351496
0.9923168603413783,0.9923168603413783,0.9923168603413783,0.2612377830351496
0.9927433684815339,0.9927433684815339,0.9927433684815339,0.2612377830351496
0.992967023627401,0.992967023627401,0.992967023627401,0.2612377830351496
0.9921051231579507,0.9921051231579507,0.9921051231579507,0.2612377830351496
0.9930238740894348,0.9930238740894348,0.9930238740894348,0.2612377830351496
0.9926845865940797,0.9926845865940797,0.9926845865940797,0.2612377830351496
0.992424645437232,0.992424645437232,0.992424645437232,0.2612377830351496
0.9922924208805325,0.9922924208805325,0.9922924208805325,0.2612377830351496
0.9924256930703602,0.9924256930703602,0.9924256930703602,0.2612377830351496
0.9922389138732073,0.9922389138732073,0.9922389138732073,0.2612377830351496
