max_diff,max_corr,lamb2,ks
0.978494623655914,0.978494623655914,0.978494623655914,0.23346643381043308
0.010309278350515464,1.0,1.0,0.23346643381043308
0.021739130434782608,0.9565217391304348,0.9565217391304348,0.23346643381043308
0.0,0.9574468085106383,0.9574468085106383,0.23346643381043308
0.17391304347826086,0.8043478260869565,0.8043478260869565,0.23346643381043308
0.07216494845360824,1.0,1.0,0.23346643381043308
0.031578947368421054,0.9789473684210527,0.9789473684210527,0.23346643381043308
0.030303030303030304,0.9595959595959596,0.9595959595959596,0.23346643381043308
0.023255813953488372,0.9534883720930233,0.9534883720930233,0.23346643381043308
0.07692307692307693,1.0,1.0,0.23346643381043308
0.9787234042553191,0.9787234042553191,0.9787234042553191,0.2007555165417947
0.010309278350515464,0.9587628865979382,0.9587628865979382,0.2007555165417947
0.9347826086956522,0.9347826086956522,0.9347826086956522,0.2007555165417947
0.07216494845360824,0.6494845360824743,0.5876288659793815,0.2007555165417947
0.07865168539325842,0.8651685393258427,0.8651685393258427,0.2007555165417947
0.05263157894736842,0.9157894736842105,0.9157894736842105,0.2007555165417947
0.8144329896907216,0.8144329896907216,0.8144329896907216,0.2007555165417947
0.17525773195876287,0.9175257731958762,0.9175257731958762,0.2007555165417947
0.022222222222222223,0.9555555555555556,0.9555555555555556,0.2007555165417947
0.10204081632653061,0.9795918367346939,0.9795918367346939,0.2007555165417947
0.09278350515463918,0.8969072164948454,0.8969072164948454,0.16590837610459214
0.75,0.75,0.75,0.16590837610459214
0.07526881720430108,0.8064516129032258,0.8064516129032258,0.16590837610459214
0.15789473684210525,0.5368421052631579,0.5368421052631579,0.16590837610459214
0.054945054945054944,0.7142857142857143,0.18681318681318682,0.16590837610459214
0.02127659574468085,0.8936170212765957,0.8936170212765957,0.16590837610459214
0.7938144329896907,0.7938144329896907,0.5463917525773195,0.16590837610459214
0.7916666666666666,0.7916666666666666,0.7916666666666666,0.16590837610459214
0.782608695652174,0.782608695652174,0.782608695652174,0.16590837610459214
0.11578947368421053,0.8736842105263158,0.8736842105263158,0.16590837610459214
0.8163265306122449,0.8163265306122449,0.8163265306122449,0.1287086861020088
0.020833333333333332,0.6875,0.5833333333333334,0.1287086861020088
0.8494623655913979,0.8494623655913979,0.8494623655913979,0.1287086861020088
0.06666666666666667,0.6222222222222222,0.6222222222222222,0.1287086861020088
0.10869565217391304,0.34782608695652173,0.30434782608695654,0.1287086861020088
0.7916666666666666,0.7916666666666666,0.7916666666666666,0.1287086861020088
0.8969072164948454,0.8969072164948454,0.8969072164948454,0.1287086861020088
0.15789473684210525,0.8526315789473684,0.8526315789473684,0.1287086861020088
0.23076923076923078,0.7142857142857143,0.7142857142857143,0.1287086861020088
0.125,0.6458333333333334,0.3958333333333333,0.1287086861020088
0.7755102040816326,0.7755102040816326,0.7755102040816326,0.08890989112107905
0.2916666666666667,0.6875,0.08333333333333333,0.08890989112107905
0.8202247191011236,0.8202247191011236,0.8202247191011236,0.08890989112107905
0.021739130434782608,0.30434782608695654,0.1956521739130435,0.08890989112107905
0.4782608695652174,0.5,0.08695652173913043,0.08890989112107905
0.021739130434782608,0.6956521739130435,0.6956521739130435,0.08890989112107905
0.14285714285714285,0.673469387755102,0.2653061224489796,0.08890989112107905
0.08,0.78,0.78,0.08890989112107905
0.13333333333333333,0.6888888888888889,0.6888888888888889,0.08890989112107905
0.10416666666666667,0.7708333333333334,0.7708333333333334,0.08890989112107905
0.5918367346938775,0.7346938775510204,0.7346938775510204,0.046229735417548073
0.1134020618556701,0.4020618556701031,0.4020618556701031,0.046229735417548073
0.7473684210526316,0.7473684210526316,0.7473684210526316,0.046229735417548073
0.22916666666666666,0.2916666666666667,0.2708333333333333,0.046229735417548073
0.053763440860215055,0.3978494623655914,0.1827956989247312,0.046229735417548073
0.15789473684210525,0.49473684210526314,0.49473684210526314,0.046229735417548073
0.061224489795918366,0.40816326530612246,0.40816326530612246,0.046229735417548073
0.31313131313131315,0.7373737373737373,0.7373737373737373,0.046229735417548073
0.011235955056179775,0.5955056179775281,0.5955056179775281,0.046229735417548073
0.06382978723404255,0.6170212765957447,0.6170212765957447,0.046229735417548073
0.14893617021276595,0.7446808510638298,0.7446808510638298,0.00034355862830587336
0.0707070707070707,0.45454545454545453,0.45454545454545453,0.00034355862830587336
0.13978494623655913,0.5913978494623656,0.5913978494623656,0.00034355862830587336
0.14583333333333334,0.4583333333333333,0.08333333333333333,0.00034355862830587336
0.05154639175257732,0.25773195876288657,0.09278350515463918,0.00034355862830587336
0.3191489361702128,0.5106382978723404,0.5106382978723404,0.00034355862830587336
0.09278350515463918,0.6082474226804123,0.1134020618556701,0.00034355862830587336
0.07368421052631578,0.5789473684210527,0.5789473684210527,0.00034355862830587336
0.2,0.4888888888888889,0.28888888888888886,0.00034355862830587336
0.2391304347826087,0.5,0.5,0.00034355862830587336
0.030927835051546393,0.6288659793814433,0.6288659793814433,-0.04912397830058457
0.25,0.4375,0.4375,-0.04912397830058457
0.01098901098901099,0.5604395604395604,0.3626373626373626,-0.04912397830058457
0.16666666666666666,0.3333333333333333,0.0625,-0.04912397830058457
0.16853932584269662,0.3258426966292135,0.07865168539325842,-0.04912397830058457
0.1368421052631579,0.43157894736842106,0.22105263157894736,-0.04912397830058457
0.10204081632653061,0.3673469387755102,0.1836734693877551,-0.04912397830058457
0.14285714285714285,0.3469387755102041,0.12244897959183673,-0.04912397830058457
0.13333333333333333,0.3111111111111111,0.3111111111111111,-0.04912397830058457
0.10416666666666667,0.5208333333333334,0.22916666666666666,-0.04912397830058457
0.1111111111111111,0.43434343434343436,0.13131313131313133,-0.10260918320339496
0.10416666666666667,0.375,0.10416666666666667,-0.10260918320339496
0.043478260869565216,0.41304347826086957,0.41304347826086957,-0.10260918320339496
0.20408163265306123,0.20408163265306123,0.02040816326530612,-0.10260918320339496
0.12244897959183673,0.2857142857142857,0.04081632653061224,-0.10260918320339496
0.16483516483516483,0.38461538461538464,0.38461538461538464,-0.10260918320339496
0.13402061855670103,0.3402061855670103,0.010309278350515464,-0.10260918320339496
0.13043478260869565,0.5,0.5,-0.10260918320339496
0.044444444444444446,0.4666666666666667,0.022222222222222223,-0.10260918320339496
0.17894736842105263,0.49473684210526314,0.49473684210526314,-0.10260918320339496
0.6041666666666666,0.6041666666666666,0.08333333333333333,-0.1606222361403058
0.03225806451612903,0.3548387096774194,0.3548387096774194,-0.1606222361403058
0.22580645161290322,0.3978494623655914,0.3978494623655914,-0.1606222361403058
0.010526315789473684,0.2631578947368421,0.11578947368421053,-0.1606222361403058
0.11578947368421053,0.24210526315789474,0.031578947368421054,-0.1606222361403058
0.07692307692307693,0.31868131868131866,0.07692307692307693,-0.1606222361403058
0.2727272727272727,0.2727272727272727,0.1111111111111111,-0.1606222361403058
0.21649484536082475,0.44329896907216493,0.44329896907216493,-0.1606222361403058
0.043478260869565216,0.391304347826087,0.391304347826087,-0.1606222361403058
0.1368421052631579,0.47368421052631576,0.22105263157894736,-0.1606222361403058
