max_diff,max_corr,lamb2,ks
0.9929742388758782,0.9929742388758782,0.9929742388758782,0.2612377830351496
0.9931675029358386,0.9931675029358386,0.9931675029358386,0.2612377830351496
0.9944921088867704,0.9944921088867704,0.9944921088867704,0.2612377830351496
0.993420354451873,0.993420354451873,0.993420354451873,0.2612377830351496
0.9917162276975361,0.9917162276975361,0.9917162276975361,0.2612377830351496
0.9940463533914523,0.9940463533914523,0.9940463533914523,0.2612377830351496
0.9917346614390167,0.9917346614390167,0.9917346614390167,0.2612377830351496
0.9929817099106764,0.9929817099106764,0.9929817099106764,0.2612377830351496
0.9925349258824784,0.9925349258824784,0.9925349258824784,0.2612377830351496
0.991690635985938,0.991690635985938,0.991690635985938,0.2612377830351496
0.9940665395210849,0.9940665395210849,0.9940665395210849,0.2612377830351496
0.9917530133220555,0.9917530133220555,0.9917530133220555,0.2612377830351496
0.9938559322033899,0.9938559322033899,0.9938559322033899,0.2612377830351496
0.9929772291977016,0.9929772291977016,0.9929772291977016,0.2612377830351496
0.9938513728400297,0.9938513728400297,0.9938513728400297,0.2612377830351496
0.9908500904351527,0.9908500904351527,0.9908500904351527,0.2612377830351496
0.9897872340425532,0.9897872340425532,0.9897872340425532,0.2612377830351496
0.9929373996789728,0.9929373996789728,0.9929373996789728,0.2612377830351496
0.9929787234042553,0.9929787234042553,0.9929787234042553,0.2612377830351496
0.9938087105038429,0.9938087105038429,0.9938087105038429,0.2612377830351496
0.9929995757318625,0.9929995757318625,0.9929995757318625,0.2612377830351496
0.9916639948701507,0.9916639948701507,0.9916639948701507,0.2612377830351496
0.9942534851548367,0.9942534851548367,0.9942534851548367,0.2612377830351496
0.9892063492063492,0.9892063492063492,0.9892063492063492,0.2612377830351496
0.9913199957658516,0.9913199957658516,0.9913199957658516,0.2612377830351496
0.9938428874734607,0.9938428874734607,0.9938428874734607,0.2612377830351496
0.9927559390646639,0.9927559390646639,0.9927559390646639,0.2612377830351496
0.9910733262486716,0.9910733262486716,0.9910733262486716,0.2612377830351496
0.9921234699308142,0.9921234699308142,0.9921234699308142,0.2612377830351496
0.9940621355105503,0.9940621355105503,0.9940621355105503,0.2612377830351496
0.9915647406157739,0.9915647406157739,0.9915647406157739,0.2612377830351496
0.9912365074275943,0.9912365074275943,0.9912365074275943,0.2612377830351496
0.9944545163698411,0.9944545163698411,0.9944545163698411,0.2612377830351496
0.9923167218013019,0.9923167218013019,0.9923167218013019,0.2612377830351496
0.9921460411802165,0.9921460411802165,0.9921460411802165,0.2612377830351496
0.9932239280042351,0.9932239280042351,0.9932239280042351,0.2612377830351496
0.9948908994145822,0.9948908994145822,0.9948908994145822,0.2612377830351496
0.9932138691549146,0.9932138691549146,0.9932138691549146,0.2612377830351496
0.9948995855913293,0.9948995855913293,0.9948995855913293,0.2612377830351496
0.9940151758042107,0.9940151758042107,0.9940151758042107,0.2612377830351496
0.9921310080816673,0.9921310080816673,0.9921310080816673,0.2612377830351496
