max_diff,max_corr,lamb2,ks
0.047619047619047616,0.25925925925925924,0.015873015873015872,0.2612377830351496
0.015873015873015872,0.31216931216931215,0.005291005291005291,0.2612377830351496
0.010869565217391304,1.0,1.0,0.2612377830351496
0.03125,1.0,1.0,0.2612377830351496
0.07526881720430108,0.5698924731182796,0.5698924731182796,0.2612377830351496
0.989247311827957,0.989247311827957,0.989247311827957,0.2612377830351496
0.07216494845360824,0.27835051546391754,0.07216494845360824,0.2612377830351496
0.042105263157894736,1.0,1.0,0.2612377830351496
0.5416666666666666,0.5416666666666666,0.5416666666666666,0.2612377830351496
0.0,0.989247311827957,0.989247311827957,0.2612377830351496
0.05759162303664921,0.9895287958115183,0.9895287958115183,0.24534424087030465
0.9583333333333334,0.9583333333333334,0.9583333333333334,0.24534424087030465
0.043010752688172046,0.978494623655914,0.978494623655914,0.24534424087030465
0.010309278350515464,1.0,1.0,0.24534424087030465
0.016042780748663103,0.9572192513368984,0.9572192513368984,0.24534424087030465
0.016216216216216217,0.9891891891891892,0.9891891891891892,0.24534424087030465
0.04568527918781726,0.9695431472081218,0.9695431472081218,0.24534424087030465
0.9894179894179894,0.9894179894179894,0.9894179894179894,0.24534424087030465
0.9893617021276596,0.9893617021276596,0.9893617021276596,0.24534424087030465
0.08108108108108109,0.9783783783783784,0.9783783783783784,0.24534424087030465
0.9685863874345549,0.9685863874345549,0.9685863874345549,0.2289408074511738
0.9791666666666666,0.9791666666666666,0.9791666666666666,0.2289408074511738
0.0,0.9456521739130435,0.9456521739130435,0.2289408074511738
0.05102040816326531,0.9387755102040817,0.9387755102040817,0.2289408074511738
0.8586956521739131,0.8586956521739131,0.8586956521739131,0.2289408074511738
0.9459459459459459,0.9459459459459459,0.9459459459459459,0.2289408074511738
0.9481865284974094,0.9481865284974094,0.9481865284974094,0.2289408074511738
0.968421052631579,0.968421052631579,0.968421052631579,0.2289408074511738
0.0374331550802139,0.9679144385026738,0.9679144385026738,0.2289408074511738
0.9682539682539683,0.9682539682539683,0.9682539682539683,0.2289408074511738
0.9263157894736842,0.9263157894736842,0.9263157894736842,0.21200254552486117
0.9375,0.9375,0.9375,0.21200254552486117
0.9340659340659341,0.9340659340659341,0.9340659340659341,0.21200254552486117
0.8860103626943006,0.8860103626943006,0.8860103626943006,0.21200254552486117
0.6972972972972973,0.8162162162162162,0.8162162162162162,0.21200254552486117
0.967032967032967,0.967032967032967,0.967032967032967,0.21200254552486117
0.9476439790575916,0.9476439790575916,0.9476439790575916,0.21200254552486117
0.11229946524064172,0.8823529411764706,0.8823529411764706,0.21200254552486117
0.12169312169312169,0.9365079365079365,0.9365079365079365,0.21200254552486117
0.9682539682539683,0.9682539682539683,0.9682539682539683,0.21200254552486117
0.9148936170212766,0.9148936170212766,0.9148936170212766,0.19450286474750694
0.8631578947368421,0.8631578947368421,0.8631578947368421,0.19450286474750694
0.9042553191489362,0.9042553191489362,0.9042553191489362,0.19450286474750694
0.8842105263157894,0.8842105263157894,0.8842105263157894,0.19450286474750694
0.6808510638297872,0.6808510638297872,0.6808510638297872,0.19450286474750694
0.7368421052631579,0.9052631578947369,0.9052631578947369,0.19450286474750694
0.07936507936507936,0.9153439153439153,0.9153439153439153,0.19450286474750694
0.8638743455497382,0.8638743455497382,0.8638743455497382,0.19450286474750694
0.8936170212765957,0.8936170212765957,0.8936170212765957,0.19450286474750694
0.9574468085106383,0.9574468085106383,0.9574468085106383,0.19450286474750694
0.8842105263157894,0.8842105263157894,0.8842105263157894,0.17641338239665322
0.8631578947368421,0.8631578947368421,0.8631578947368421,0.17641338239665322
0.8181818181818182,0.8181818181818182,0.8181818181818182,0.17641338239665322
0.8609625668449198,0.893048128342246,0.893048128342246,0.17641338239665322
0.09289617486338798,0.6612021857923497,0.4426229508196721,0.17641338239665322
0.05945945945945946,0.7513513513513513,0.654054054054054,0.17641338239665322
0.8556701030927835,0.8556701030927835,0.8556701030927835,0.17641338239665322
0.8041237113402062,0.8041237113402062,0.8041237113402062,0.17641338239665322
0.967741935483871,0.967741935483871,0.967741935483871,0.17641338239665322
0.043010752688172046,0.8709677419354839,0.8709677419354839,0.17641338239665322
0.8549222797927462,0.8549222797927462,0.8549222797927462,0.1577037697587425
0.7967914438502673,0.7967914438502673,0.7967914438502673,0.1577037697587425
0.7956989247311828,0.7956989247311828,0.7956989247311828,0.1577037697587425
0.8829787234042553,0.8829787234042553,0.8829787234042553,0.1577037697587425
0.7717391304347826,0.7717391304347826,0.7717391304347826,0.1577037697587425
